CountryCode,RegionName,RegionCode,Date,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
CHN,Jiangsu,CHN_JS,20200905,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200906,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200907,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200908,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200909,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200910,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200911,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200912,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200913,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200914,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200915,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200916,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200917,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200918,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200919,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200920,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200921,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200922,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200923,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200924,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200925,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200926,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200927,49.07,55.21,55.95,50
CHN,Jiangsu,CHN_JS,20200928,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20200929,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20200930,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201001,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201002,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201003,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201004,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201005,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201006,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201007,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201008,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201009,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201010,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201011,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201012,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201013,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201014,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201015,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201016,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201017,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201018,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201019,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201020,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201021,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201022,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201023,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201024,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201025,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201026,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201027,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201028,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201029,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201030,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201031,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201101,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201102,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201103,43.52,52.08,52.38,50
CHN,Jiangsu,CHN_JS,20201104,46.3,53.65,54.17,50
CHN,Jiangsu,CHN_JS,20201105,46.3,53.65,54.17,50
CHN,Jiangsu,CHN_JS,20201106,46.3,53.65,54.17,50
CHN,Jiangsu,CHN_JS,20201107,46.3,53.65,54.17,50
CHN,Jiangsu,CHN_JS,20201108,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201109,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201110,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201111,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201112,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201113,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201114,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201115,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201116,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201117,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201118,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201119,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201120,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201121,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201122,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201123,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201124,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201125,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201126,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201127,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201128,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201129,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201130,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201201,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201202,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201203,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201204,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201205,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201206,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201207,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201208,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201209,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201210,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201211,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201212,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201213,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201214,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201215,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201216,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201217,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201218,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201219,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201220,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201221,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201222,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201223,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201224,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201225,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201226,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201227,46.3,51.56,51.79,50
CHN,Jiangsu,CHN_JS,20201228,46.3,52.81,53.21,50
CHN,Jiangsu,CHN_JS,20201229,46.3,52.81,53.21,50
CHN,Jiangsu,CHN_JS,20201230,46.3,52.81,53.21,50
CHN,Jiangsu,CHN_JS,20201231,46.3,52.81,53.21,50
CHN,Jiangsu,CHN_JS,20210101,46.3,52.81,53.21,50
CHN,Jiangsu,CHN_JS,20210102,46.3,52.81,53.21,50
CHN,Jiangsu,CHN_JS,20210103,46.3,52.81,53.21,50
CHN,Jiangsu,CHN_JS,20210104,46.3,52.81,53.21,50
CHN,Jiangsu,CHN_JS,20210105,46.3,52.81,53.21,50
CHN,Jiangsu,CHN_JS,20210106,46.3,52.81,53.21,50
CHN,Jiangsu,CHN_JS,20210107,46.3,52.81,53.21,50
CHN,Jiangsu,CHN_JS,20210108,46.3,52.81,53.21,50
CHN,Jiangsu,CHN_JS,20210109,46.3,52.81,53.21,50
CHN,Jiangsu,CHN_JS,20210110,46.3,52.81,53.21,50
CHN,Jiangsu,CHN_JS,20210111,50,54.9,55.6,50
CHN,Jiangsu,CHN_JS,20210112,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210113,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210114,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210115,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210116,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210117,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210118,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210119,55.56,60.1,61.55,50
CHN,Jiangsu,CHN_JS,20210120,55.56,60.1,61.55,50
CHN,Jiangsu,CHN_JS,20210121,55.56,60.1,61.55,50
CHN,Jiangsu,CHN_JS,20210122,55.56,60.1,61.55,50
CHN,Jiangsu,CHN_JS,20210123,55.56,60.1,61.55,50
CHN,Jiangsu,CHN_JS,20210124,55.56,60.1,61.55,50
CHN,Jiangsu,CHN_JS,20210125,55.56,60.1,61.55,50
CHN,Jiangsu,CHN_JS,20210126,55.56,60.1,61.55,50
CHN,Jiangsu,CHN_JS,20210127,55.56,60.1,61.55,50
CHN,Jiangsu,CHN_JS,20210128,55.56,60.1,61.55,50
CHN,Jiangsu,CHN_JS,20210129,55.56,60.1,61.55,50
CHN,Jiangsu,CHN_JS,20210130,55.56,60.1,61.55,50
CHN,Jiangsu,CHN_JS,20210131,55.56,60.1,61.55,50
CHN,Jiangsu,CHN_JS,20210201,55.56,60.1,61.55,50
CHN,Jiangsu,CHN_JS,20210202,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210203,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210204,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210205,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210206,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210207,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210208,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210209,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210210,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210211,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210212,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210213,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210214,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210215,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210216,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210217,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210218,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210219,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210220,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210221,55.56,62.19,63.93,50
CHN,Jiangsu,CHN_JS,20210222,50,59.06,60.36,50
CHN,Jiangsu,CHN_JS,20210223,50,59.06,60.36,50
CHN,Jiangsu,CHN_JS,20210224,50,59.06,60.36,50
CHN,Jiangsu,CHN_JS,20210225,50,59.06,60.36,50
CHN,Jiangsu,CHN_JS,20210226,50,59.06,60.36,50
CHN,Jiangsu,CHN_JS,20210227,50,59.06,60.36,50
CHN,Jiangsu,CHN_JS,20210228,50,59.06,60.36,50
CHN,Jiangsu,CHN_JS,20210301,50,59.06,60.36,50
CHN,Jiangsu,CHN_JS,20210302,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210303,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210304,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210305,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210306,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210307,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210308,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210309,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210310,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210311,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210312,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210313,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210314,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210315,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210316,50,56.98,57.98,50
CHN,Jiangsu,CHN_JS,20210317,50,55.42,56.19,50
CHN,Jiangsu,CHN_JS,20210318,50,55.42,56.19,50
CHN,Jiangsu,CHN_JS,20210319,50,55.42,56.19,50
CHN,Jiangsu,CHN_JS,20210320,50,55.42,56.19,50
CHN,Jiangsu,CHN_JS,20210321,50,55.42,56.19,50
CHN,Jiangsu,CHN_JS,20210322,50,55.42,56.19,50
CHN,Jiangsu,CHN_JS,20210323,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210324,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210325,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210326,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210327,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210328,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210329,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210330,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210331,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210401,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210402,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210403,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210404,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210405,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210406,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210407,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210408,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210409,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210410,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210411,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210412,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210413,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210414,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210415,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210416,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210417,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210418,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210419,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210420,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210421,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210422,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210423,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210424,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210425,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210426,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210427,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210428,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210429,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210430,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210501,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210502,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210503,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210504,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210505,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210506,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210507,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210508,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210509,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210510,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210511,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210512,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210513,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210514,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210515,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210516,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210517,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210518,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210519,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210520,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210521,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210522,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210523,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210524,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210525,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210526,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210527,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210528,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210529,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210530,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210531,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210601,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210602,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210603,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210604,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210605,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210606,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210607,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210608,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210609,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210610,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210611,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210612,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210613,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210614,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210615,50,59.17,60.48,50
CHN,Jiangsu,CHN_JS,20210616,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210617,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210618,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210619,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210620,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210621,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210622,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210623,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210624,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210625,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210626,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210627,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210628,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210629,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210630,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210701,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210702,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210703,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210704,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210705,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210706,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210707,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210708,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210709,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210710,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210711,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210712,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210713,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210714,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210715,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210716,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210717,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210718,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210719,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210720,46.3,52.08,59.52,0
CHN,Jiangsu,CHN_JS,20210721,50.93,56.77,64.88,0
CHN,Jiangsu,CHN_JS,20210722,50.93,56.77,64.88,0
CHN,Jiangsu,CHN_JS,20210723,50.93,56.77,64.88,0
CHN,Jiangsu,CHN_JS,20210724,50.93,56.77,64.88,0
CHN,Jiangsu,CHN_JS,20210725,50.93,56.77,64.88,0
CHN,Jiangsu,CHN_JS,20210726,50.93,56.77,64.88,0
CHN,Jiangsu,CHN_JS,20210727,55.56,59.38,67.86,0
CHN,Jiangsu,CHN_JS,20210728,55.56,59.38,67.86,0
CHN,Jiangsu,CHN_JS,20210729,58.33,60.94,69.64,0
CHN,Jiangsu,CHN_JS,20210730,58.33,60.94,69.64,0
CHN,Jiangsu,CHN_JS,20210731,68.06,66.41,75.89,0
CHN,Jiangsu,CHN_JS,20210801,68.06,66.41,75.89,0
CHN,Jiangsu,CHN_JS,20210802,68.06,66.41,75.89,0
CHN,Jiangsu,CHN_JS,20210803,75.46,70.57,80.65,0
CHN,Jiangsu,CHN_JS,20210804,75.46,72.14,80.65,12.5
CHN,Jiangsu,CHN_JS,20210805,75.46,72.14,80.65,12.5
CHN,Jiangsu,CHN_JS,20210806,75.46,72.14,80.65,12.5
CHN,Jiangsu,CHN_JS,20210807,75.46,72.14,80.65,12.5
CHN,Jiangsu,CHN_JS,20210808,75.46,72.14,80.65,12.5
CHN,Jiangsu,CHN_JS,20210809,75.46,72.14,80.65,12.5
CHN,Jiangsu,CHN_JS,20210810,75.46,72.14,80.65,12.5
CHN,Jiangsu,CHN_JS,20210811,75.46,72.14,80.65,12.5
CHN,Jiangsu,CHN_JS,20210812,75.46,72.14,80.65,12.5
CHN,Jiangsu,CHN_JS,20210813,75.46,72.14,80.65,12.5
CHN,Jiangsu,CHN_JS,20210814,79.17,74.22,83.04,12.5
CHN,Jiangsu,CHN_JS,20210815,79.17,74.22,83.04,12.5
CHN,Jiangsu,CHN_JS,20210816,79.17,72.66,83.04,0
CHN,Jiangsu,CHN_JS,20210817,79.17,72.66,83.04,0
CHN,Jiangsu,CHN_JS,20210818,79.17,72.66,83.04,0
CHN,Jiangsu,CHN_JS,20210819,79.17,72.66,83.04,0
CHN,Jiangsu,CHN_JS,20210820,73.61,69.53,79.46,0
CHN,Jiangsu,CHN_JS,20210821,73.61,69.53,79.46,0
CHN,Jiangsu,CHN_JS,20210822,73.61,69.53,79.46,0
CHN,Jiangsu,CHN_JS,20210823,73.61,69.53,79.46,0
CHN,Jiangsu,CHN_JS,20210824,73.61,69.53,79.46,0
CHN,Jiangsu,CHN_JS,20210825,73.61,69.53,79.46,0
CHN,Jiangsu,CHN_JS,20210826,73.61,69.53,79.46,0
CHN,Jiangsu,CHN_JS,20210827,62.04,63.02,72.02,0
CHN,Jiangsu,CHN_JS,20210828,62.04,63.02,72.02,0
CHN,Jiangsu,CHN_JS,20210829,62.04,63.02,72.02,0
CHN,Jiangsu,CHN_JS,20210830,62.04,63.02,72.02,0
CHN,Jiangsu,CHN_JS,20210831,62.04,63.02,72.02,0
CHN,Jiangsu,CHN_JS,20210901,62.04,63.02,72.02,0
CHN,Jiangsu,CHN_JS,20210902,62.04,63.02,72.02,0
CHN,Jiangsu,CHN_JS,20210903,62.04,63.02,72.02,0
CHN,Jiangsu,CHN_JS,20210904,56.48,59.9,68.45,0
CHN,Jiangsu,CHN_JS,20210905,56.48,59.9,68.45,0
CHN,Jiangsu,CHN_JS,20210906,56.48,59.9,68.45,0
CHN,Jiangsu,CHN_JS,20210907,56.48,59.9,68.45,0
CHN,Jiangsu,CHN_JS,20210908,56.48,59.9,68.45,0
CHN,Jiangsu,CHN_JS,20210909,47.22,54.69,62.5,0
CHN,Jiangsu,CHN_JS,20210910,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210911,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210912,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210913,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210914,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210915,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210916,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210917,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210918,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210919,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210920,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210921,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210922,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210923,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210924,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210925,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210926,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210927,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210928,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210929,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20210930,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20211001,44.44,53.12,60.71,0
CHN,Jiangsu,CHN_JS,20211002,44.44,53.12,60.71,0
